Country:e,Name:s,AccentCity:s,Region:e,Population:n,Latitude,Longitude,Test3:n,Prefecture:e,Record:n
jp,mizunuma,Mizunuma,14,,36.866667,140.666667,36.866667,ibaraki,8951
jp,mizusawa,Mizusawa,16,61281,39.133333,141.133333,39.133333,iwate,8952
jp,mizusawa,Mizusawa,29,,37.066667,138.716667,37.066667,niigata,8953
jp,mizusawa,Mizusawa,44,,38.434167,140.101389,38.434167,yamagata,8954
jp,mizushimamachi,Mizushimamachi,15,,36.483333,136.516667,36.483333,ishikawa,8955
jp,mizushima,Mizushima,15,,36.483333,136.516667,36.483333,ishikawa,8956
jp,mizushima,Mizushima,31,,34.533333,133.733333,34.533333,okayama,8957
jp,mizushiri,Mizushiri,18,,31.288333,131.071667,31.288333,kagoshima,8958
jp,mizusu,Mizusu,22,,35.266667,135.316667,35.266667,kyoto,8959
jp,mizutamari,Mizutamari,12,,42.783333,141.45,42.783333,hokkaido,8960
jp,mizutame,Mizutame,12,,42.783333,141.45,42.783333,hokkaido,8961
jp,mizuzawa,Mizuzawa,16,,39.133333,141.133333,39.133333,iwate,8962
jp,moasari,Moasari,12,,42.883333,141.566667,42.883333,hokkaido,8963
jp,mobaramachi,Mobaramachi,4,,35.416667,140.3,35.416667,chiba,8964
jp,mobara,Mobara,4,97317,35.416667,140.3,35.416667,chiba,8965
jp,mobeji,Mobeji,12,,41.757778,140.603611,41.757778,hokkaido,8966
jp,mobetsu,Mobetsu,12,,41.733333,140.583333,41.733333,hokkaido,8967
jp,mobiki,Mobiki,18,,31.55,130.866667,31.55,kagoshima,8968
jp,mochibuku,Mochibuku,23,,34.983333,136.65,34.983333,mie,8969
jp,mochida,Mochida,25,,32.466667,131.15,32.466667,miyazaki,8970
jp,mochifukumachi,Mochifukumachi,23,,34.983333,136.65,34.983333,mie,8971
jp,mochifuku,Mochifuku,23,,34.983333,136.65,34.983333,mie,8972
jp,mochigase,Mochigase,41,,35.333333,134.2,35.333333,tottori,8973
jp,mochigoshi,Mochigoshi,37,,34.883333,138.883333,34.883333,shizuoka,8974
jp,mochii,Mochii,18,,32.066667,130.25,32.066667,kagoshima,8975
jp,mochikorobashi,Mochikorobashi,16,,38.990556,140.954722,38.990556,iwate,8976
jp,mochikoshi,Mochikoshi,37,,34.883333,138.883333,34.883333,shizuoka,8977
jp,mochimune,Mochimune,37,,34.916667,138.366667,34.916667,shizuoka,8978
jp,mo-chirippu,Mo-chirippu,12,,43.018889,145.021389,43.018889,hokkaido,8979
jp,mochita,Mochita,24,,38.451768,141.171271,38.451768,miyagi,8980
jp,mochitsuki,Mochitsuki,26,,36.266667,138.366667,36.266667,nagano,8981
jp,mochitzuki,Mochitzuki,26,,36.266667,138.366667,36.266667,nagano,8982
jp,mochizuki,Mochizuki,26,,36.266667,138.366667,36.266667,nagano,8983
jp,modai,Modai,26,,36.266667,138.333333,36.266667,nagano,8984
jp,modai,Modai,44,,38.592222,140.502778,38.592222,yamagata,8985
jp,modegi,Modegi,16,,39.833333,141.4,39.833333,iwate,8986
jp,moe,Moe,12,,43.6,141.383333,43.6,hokkaido,8987
jp,mogi,Mogi,27,,32.7,129.916667,32.7,nagasaki,8988
jp,mogiuwata,Mogiuwata,27,,32.716667,129.883333,32.716667,nagasaki,8989
jp,mohara,Mohara,4,,35.416667,140.3,35.416667,chiba,8990
jp,moheji,Moheji,12,,41.757778,140.603611,41.757778,hokkaido,8991
jp,moichi,Moichi,16,,39.616667,141.8,39.616667,iwate,8992
jp,moikubi,Moikubi,27,,32.683333,129.833333,32.683333,nagasaki,8993
jp,moi,Moi,12,,43.6,141.383333,43.6,hokkaido,8994
jp,moiwa,Moiwa,12,,42.8,143.516667,42.8,hokkaido,8995
jp,moiwashita,Moiwashita,12,,43,141.35,43,hokkaido,8996
jp,mo-izari,Mo-izari,12,,42.883333,141.566667,42.883333,hokkaido,8997
jp,mojima,Mojima,20,,32.733333,132.55,32.733333,kochi,8998
jp,moji,Moji,7,,33.95,130.966667,33.95,fukuoka,8999
jp,mojiri,Mojiri,12,,43.533333,142.083333,43.533333,hokkaido,9000
jp,moka,Moka,38,65718,36.433333,140.016667,36.433333,tochigi,9001
jp,mokushimae,Mokushimae,24,,38.487094,141.082275,38.487094,miyagi,9002
jp,mombetsu,Mombetsu,12,26895,44.3525,143.3525,44.3525,hokkaido,9003
jp,momiyama,Momiyama,14,,36.183333,140.55,36.183333,ibaraki,9004
jp,momobaru,Momobaru,47,,26.741058,128.164319,26.741058,okinawa,9005
jp,momogawa,Momogawa,29,,38.15,139.483333,38.15,niigata,9006
jp,momoishi,Momoishi,3,,40.590278,141.433611,40.590278,aomori,9007
jp,momokawa,Momokawa,29,,38.15,139.483333,38.15,niigata,9008
jp,momoki,Momoki,45,,34.183333,131.15,34.183333,yamaguchi,9009
jp,momonai,Momonai,12,,43.2,140.9,43.2,hokkaido,9010
jp,momonokawa,Momonokawa,33,,33.266667,129.966667,33.266667,saga,9011
jp,momonoki,Momonoki,45,,34.183333,131.15,34.183333,yamaguchi,9012
jp,momonoura,Momonoura,24,,38.4,141.433333,38.4,miyagi,9013
jp,momosandan-araya,Momosandan-araya,2,,39.683333,140.083333,39.683333,akita,9014
jp,momosato,Momosato,47,,24.450861,124.241611,24.450861,okinawa,9015
jp,momoshima,Momoshima,11,,34.366667,133.268889,34.366667,hiroshima,9016
jp,momotori,Momotori,23,,34.516667,136.866667,34.516667,mie,9017
jp,momoura,Momoura,24,,38.4,141.433333,38.4,miyagi,9018
jp,momoyama-cho,Momoyama-cho,22,,34.95,135.783333,34.95,kyoto,9019
jp,momoyama,Momoyama,26,,35.716667,137.716667,35.716667,nagano,9020
jp,momozuki,Momozuki,1,,35.2,137.283333,35.2,aichi,9021
jp,momponai,Momponai,12,,44.536111,142.335556,44.536111,hokkaido,9022
jp,momubaru,Momubaru,47,,26.741058,128.164319,26.741058,okinawa,9023
jp,monai,Monai,12,,42.103333,139.422778,42.103333,hokkaido,9024
jp,monbetsu,Monbetsu,12,,44.3525,143.3525,44.3525,hokkaido,9025
jp,monbetu,Monbetu,12,,42.473611,142.072222,42.473611,hokkaido,9026
jp,monden,Monden,44,,38.233333,140.266667,38.233333,yamagata,9027
jp,mongawa,Mongawa,19,,35.15,139.104444,35.15,kanagawa,9028
jp,moniwa,Moniwa,24,,38.219444,140.784722,38.219444,miyagi,9029
jp,monju,Monju,9,,35.483333,136.683333,35.483333,gifu,9030
jp,monju,Monju,22,,35.55,135.183333,35.55,kyoto,9031
jp,monobe,Monobe,22,,35.35,135.216667,35.35,kyoto,9032
jp,mononobe,Mononobe,22,,35.35,135.216667,35.35,kyoto,9033
jp,monshizu,Monshizu,12,,43.053333,144.7875,43.053333,hokkaido,9034
jp,monshu,Monshu,22,,35.55,135.183333,35.55,kyoto,9035
jp,monzawa,Monzawa,24,,38.603333,140.674722,38.603333,miyagi,9036
jp,monzen,Monzen,13,,35.083333,134.9,35.083333,hyogo,9037
jp,monzen,Monzen,15,,37.283333,136.766667,37.283333,ishikawa,9038
jp,monzen,Monzen,24,,38.436921,141.031074,38.436921,miyagi,9039
jp,monzen,Monzen,29,,38.2,139.55,38.2,niigata,9040
jp,monzen,Monzen,37,,34.85,137.633333,34.85,shizuoka,9041
jp,mooka,Mooka,38,,36.433333,140.016667,36.433333,tochigi,9042
jp,mo-okoppe,Mo-okoppe,12,,44.416667,143.116667,44.416667,hokkaido,9043
jp,morai,Morai,12,,43.307778,141.419167,43.307778,hokkaido,9044
jp,moraito,Moraito,12,,43.15,145.233333,43.15,hokkaido,9045
jp,mora,Mora,3,,40.940556,140.87,40.940556,aomori,9046
jp,moriage,Moriage,5,,34.125833,132.935,34.125833,ehime,9047
jp,moribara,Moribara,11,,34.866667,132.883333,34.866667,hiroshima,9048
jp,moricho,Moricho,40,,35.683333,139.816667,35.683333,tokyo,9049
jp,moridake,Moridake,2,,40.091944,140.072222,40.091944,akita,9050
jp,moriguchi,Moriguchi,32,148352,34.733333,135.566667,34.733333,osaka,9051
jp,morihara,Morihara,11,,34.866667,132.883333,34.866667,hiroshima,9052
jp,morikoshi,Morikoshi,12,,41.6,140.45,41.6,hokkaido,9053
jp,morimachi,Morimachi,27,,32.766667,129.866667,32.766667,nagasaki,9054
jp,morimachi,Morimachi,29,,37.55,139.1,37.55,niigata,9055
jp,morimi,Morimi,30,,33.4,131.033333,33.4,oita,9056
jp,mori,Mori,5,,34.283333,133.033333,34.283333,ehime,9057
jp,mori,Mori,11,,34.233333,132.7,34.233333,hiroshima,9058
jp,mori,Mori,12,,42.102778,140.572222,42.102778,hokkaido,9059
jp,mori,Mori,20,,33.533333,133.133333,33.533333,kochi,9060
jp,mori,Mori,24,,38.466206,141.018006,38.466206,miyagi,9061
jp,mori,Mori,30,,33.3,131.166667,33.3,oita,9062
jp,mori,Mori,36,,35.35,133.266667,35.35,shimane,9063
jp,mori,Mori,37,20280,34.833333,137.933333,34.833333,shizuoka,9064
jp,morioka-shi,Morioka-shi,16,,39.703611,141.1525,39.703611,iwate,9065
jp,morisane,Morisane,30,,33.4,131.033333,33.4,oita,9066
jp,moritake,Moritake,2,,40.091944,140.072222,40.091944,akita,9067
jp,morita,Morita,6,,36.1,136.216667,36.1,fukui,9068
jp,moriyacho,Moriyacho,19,,35.466667,139.666667,35.466667,kanagawa,9069
jp,moriyama,Moriyama,3,,40.55,139.933333,40.55,aomori,9070
jp,moriyama,Moriyama,5,,33.483333,132.633333,33.483333,ehime,9071
jp,moriyama,Moriyama,8,,37.333333,140.416667,37.333333,fukushima,9072
jp,moriyama,Moriyama,35,68585,35.066667,135.983333,35.066667,shiga,9073
jp,moriya,Moriya,4,,35.133333,140.266667,35.133333,chiba,9074
jp,moriya,Moriya,14,56567,35.933333,140,35.933333,ibaraki,9075
jp,moriyashiki,Moriyashiki,24,,38.421972,141.031833,38.421972,miyagi,9076
jp,morizako,Morizako,11,,34.416667,133.316667,34.416667,hiroshima,9077
jp,morizane,Morizane,30,,33.4,131.033333,33.4,oita,9078
jp,morodomi,Morodomi,33,,33.216667,130.35,33.216667,saga,9079
jp,morodomitsu,Morodomitsu,33,,33.216667,130.35,33.216667,saga,9080
jp,morohongo,Morohongo,34,,35.935556,139.304444,35.935556,saitama,9081
jp,moroiso,Moroiso,19,,35.15,139.616667,35.15,kanagawa,9082
jp,morokawamachi,Morokawamachi,14,,36.2,139.816667,36.2,ibaraki,9083
jp,morokawa,Morokawa,14,,36.2,139.816667,36.2,ibaraki,9084
jp,moromi,Moromi,47,,26.932317,127.948667,26.932317,okinawa,9085
jp,moromisato,Moromisato,47,,26.323889,127.788889,26.323889,okinawa,9086
jp,moro,Moro,15,,36.683333,136.683333,36.683333,ishikawa,9087
jp,morooka,Morooka,7,,33.566667,130.45,33.566667,fukuoka,9088
jp,moroo,Moroo,29,,38.066667,138.516667,38.066667,niigata,9089
jp,morosaki,Morosaki,1,,34.7,136.966667,34.7,aichi,9090
jp,morosuji,Morosuji,30,,33.366667,130.883333,33.366667,oita,9091
jp,morotomi,Morotomi,33,,33.216667,130.35,33.216667,saga,9092
jp,morotomitsu,Morotomitsu,33,,33.216667,130.35,33.216667,saga,9093
jp,morowa,Morowa,1,,35.1,137.066667,35.1,aichi,9094
jp,moroyama,Moroyama,34,39693,35.935556,139.304444,35.935556,saitama,9095
jp,moroyose,Moroyose,13,,35.616667,134.416667,35.616667,hyogo,9096
jp,morozaki,Morozaki,1,,34.7,136.966667,34.7,aichi,9097
jp,mosaro,Mosaro,12,,45.2,141.733333,45.2,hokkaido,9098
jp,mosekarubetsu,Mosekarubetsu,12,,44.083333,145.233333,44.083333,hokkaido,9099
jp,mose,Mose,12,,44.1,142.966667,44.1,hokkaido,9100
jp,moseushi,Moseushi,12,,43.687778,141.959167,43.687778,hokkaido,9101
jp,moshima,Moshima,20,,32.733333,132.55,32.733333,kochi,9102
jp,moshiri,Moshiri,12,,43.533333,142.083333,43.533333,hokkaido,9103
jp,moshiya,Moshiya,18,,27.016667,128.45,27.016667,kagoshima,9104
jp,mosugata,Mosugata,20,,33.5,133.566667,33.5,kochi,9105
jp,motae,Motae,26,,36.266667,138.333333,36.266667,nagano,9106
jp,motai,Motai,26,,36.266667,138.333333,36.266667,nagano,9107
jp,motegi,Motegi,38,19575,36.516667,140.183333,36.516667,tochigi,9108
jp,motibuku,Motibuku,23,,34.983333,136.65,34.983333,mie,9109
jp,motoaikai,Motoaikai,44,,38.724722,140.226111,38.724722,yamagata,9110
jp,motobu,Motobu,47,,26.652778,127.890278,26.652778,okinawa,9111
jp,motochi,Motochi,12,,45.3,141.033333,45.3,hokkaido,9112
jp,motodate,Motodate,24,,37.95,140.8,37.95,miyagi,9113
jp,motodate,Motodate,44,,38.359444,140.290278,38.359444,yamagata,9114
jp,motododo-hokke,Motododo-Hokke,12,,41.808889,141.184444,41.808889,hokkaido,9115
jp,motodomari,Motodomari,12,,45.25,141.183333,45.25,hokkaido,9116
jp,motofukui,Motofukui,27,,33.424167,129.091667,33.424167,nagasaki,9117
jp,motofunacho,Motofunacho,27,,32.75,129.866667,32.75,nagasaki,9118
jp,motofunamachi,Motofunamachi,27,,32.75,129.866667,32.75,nagasaki,9119
jp,motogi,Motogi,24,,38.421111,140.9725,38.421111,miyagi,9120
jp,motogoe,Motogoe,27,,32.966667,129.8,32.966667,nagasaki,9121
jp,motogumi,Motogumi,36,,34.633333,132.083333,34.633333,shimane,9122
jp,moto-hakone,Moto-hakone,19,,35.205833,139.035,35.205833,kanagawa,9123
jp,motohasunamacho,Motohasunamacho,40,,35.766667,139.7,35.766667,tokyo,9124
jp,moto-hasunuma,Moto-hasunuma,40,,35.766667,139.7,35.766667,tokyo,9125
jp,motohida,Motohida,6,,35.756667,136.096944,35.756667,fukui,9126
jp,motoichiba,Motoichiba,37,,35.15,138.65,35.15,shizuoka,9127
jp,motoi-cho,Motoi-cho,11,,34.4,132.45,34.4,hiroshima,9128
jp,motoineppu,Motoineppu,12,,44.6,142.95,44.6,hokkaido,9129
jp,moto-ishige,Moto-ishige,14,,36.116667,139.966667,36.116667,ibaraki,9130
jp,motojiku,Motojiku,10,,36.233333,138.716667,36.233333,gunma,9131
jp,motojuku,Motojuku,10,,36.233333,138.716667,36.233333,gunma,9132
jp,motojuku,Motojuku,40,,35.733889,139.121667,35.733889,tokyo,9133
jp,motokashimadai,Motokashimadai,24,,38.480619,141.086845,38.480619,miyagi,9134
jp,motoki,Motoki,16,,39.833333,141.4,39.833333,iwate,9135
jp,motokoshi,Motokoshi,27,,32.966667,129.8,32.966667,nagasaki,9136
jp,motomachidori,Motomachidori,13,,34.683333,135.2,34.683333,hyogo,9137
jp,motomachi,Motomachi,11,,34.4,132.45,34.4,hiroshima,9138
jp,motomachi,Motomachi,12,,42.683333,140,42.683333,hokkaido,9139
jp,motomachi,Motomachi,13,,34.683333,135.2,34.683333,hyogo,9140
jp,motomachi,Motomachi,43,,33.733333,135.366667,33.733333,wakayama,9141
jp,motomari,Motomari,12,,42.3,140.983333,42.3,hokkaido,9142
jp,motomiya,Motomiya,8,22705,37.516667,140.4,37.516667,fukushima,9143
jp,motomurafure,Motomurafure,33,,33.766667,129.716667,33.766667,saga,9144
jp,motomura,Motomura,12,,41.808889,141.184444,41.808889,hokkaido,9145
jp,motomura,Motomura,16,,39.983333,141.733333,39.983333,iwate,9146
jp,motomura,Motomura,21,,32.966667,131.083333,32.966667,kumamoto,9147
jp,motomura,Motomura,40,,34.366667,139.25,34.366667,tokyo,9148
jp,motomura,Motomura,45,,34.483333,131.4,34.483333,yamaguchi,9149
jp,motonei,Motonei,39,,34.016667,134.583333,34.016667,tokushima,9150
jp,motoni,Motoni,39,,34.016667,134.583333,34.016667,tokushima,9151
jp,moto-sarabetsu,Moto-sarabetsu,12,,42.6,143.1,42.6,hokkaido,9152
jp,motoshima,Motoshima,17,,34.385,133.781667,34.385,kagawa,9153
jp,motoshin,Motoshin,42,,36.816667,137.4,36.816667,toyama,9154
jp,moto-shirotakigenya,Moto-shirotakigenya,12,,43.916667,143.233333,43.916667,hokkaido,9155
jp,moto-shirotaki,Moto-shirotaki,12,,43.95,143.266667,43.95,hokkaido,9156
jp,moto-soja,Moto-soja,10,,36.383333,139.05,36.383333,gunma,9157
jp,motosu,Motosu,9,,35.473198,136.688309,35.473198,gifu,9158
jp,moto-sunacho,Moto-sunacho,40,,35.666667,139.833333,35.666667,tokyo,9159
jp,mototaguita,Mototaguita,6,,35.756667,136.096944,35.756667,fukui,9160
jp,mototate,Mototate,44,,38.966667,139.883333,38.966667,yamagata,9161
jp,mototetaru,Mototetaru,24,,38.38965,141.090545,38.38965,miyagi,9162
jp,mototodobokke,Mototodobokke,12,,41.808889,141.184444,41.808889,hokkaido,9163
jp,moto-todohokke,Moto-todohokke,12,,41.808889,141.184444,41.808889,hokkaido,9164
jp,motoura,Motoura,17,,34.335,133.633333,34.335,kagawa,9165
jp,motoura,Motoura,19,,35.316667,139.65,35.316667,kanagawa,9166
jp,motoura,Motoura,31,,34.354444,133.58,34.354444,okayama,9167
jp,motoura,Motoura,45,,34.016667,132.416667,34.016667,yamaguchi,9168
jp,moto wada,Moto Wada,44,,37.95,140.2,37.95,yamagata,9169
jp,moto-wanishicho,Moto-wanishicho,12,,42.356944,140.975278,42.356944,hokkaido,9170
jp,moto-wanishimachi,Moto-wanishimachi,12,,42.356944,140.975278,42.356944,hokkaido,9171
jp,moto-wanishi,Moto-wanishi,12,,42.356944,140.975278,42.356944,hokkaido,9172
jp,motoyamacho-kitahata,Motoyamacho-Kitahata,13,,34.733333,135.283333,34.733333,hyogo,9173
jp,motoyama kitahata,Motoyama Kitahata,13,,34.733333,135.283333,34.733333,hyogo,9174
jp,motoyama,Motoyama,12,,42.983333,141.05,42.983333,hokkaido,9175
jp,motoyama,Motoyama,14,,36.633333,140.6,36.633333,ibaraki,9176
jp,motoyama,Motoyama,20,,33.75,133.583333,33.75,kochi,9177
jp,motoyama,Motoyama,40,,24.8,141.333333,24.8,tokyo,9178
jp,motoyama,Motoyama,41,,35.216667,133.316667,35.216667,tottori,9179
jp,motoyasu,Motoyasu,20,,33.666667,133.4,33.666667,kochi,9180
jp,motoyoshi,Motoyoshi,24,,38.8,141.5,38.8,miyagi,9181
jp,motsuda,Motsuda,25,,32.466667,131.15,32.466667,miyazaki,9182
jp,motsu,Motsu,15,,37.433333,137.333333,37.433333,ishikawa,9183
jp,motsutsuki,Motsutsuki,26,,36.266667,138.366667,36.266667,nagano,9184
jp,mouokoppe,Mouokoppe,12,,44.416667,143.116667,44.416667,hokkaido,9185
jp,moura,Moura,3,,40.940556,140.87,40.940556,aomori,9186
jp,moura,Moura,17,,34.385,133.708333,34.385,kagawa,9187
jp,mozi,Mozi,7,,33.95,130.966667,33.95,fukuoka,9188
jp,mozukata,Mozukata,20,,33.5,133.566667,33.5,kochi,9189
jp,mozu,Mozu,15,,37.433333,137.333333,37.433333,ishikawa,9190
jp,muda,Muda,21,,32.466667,130.433333,32.466667,kumamoto,9191
jp,muejima,Muejima,12,,42.105556,139.420556,42.105556,hokkaido,9192
jp,mue,Mue,36,,35.216667,132.883333,35.216667,shimane,9193
jp,muenjima,Muenjima,12,,42.105556,139.420556,42.105556,hokkaido,9194
jp,muen,Muen,12,,43.283333,144.366667,43.283333,hokkaido,9195
jp,mueshima,Mueshima,12,,42.105556,139.420556,42.105556,hokkaido,9196
jp,muge-noshiro,Muge-noshiro,2,,40.216667,140.033333,40.216667,akita,9197
jp,mugigaura,Mugigaura,15,,37.233333,136.933333,37.233333,ishikawa,9198
jp,mugi,Mugi,39,,33.666667,134.416667,33.666667,tokushima,9199
jp,mugita,Mugita,24,,38.389448,141.04084,38.389448,miyagi,9200
jp,mugiya,Mugiya,18,,27.016667,128.45,27.016667,kagoshima,9201
jp,muikaichi,Muikaichi,29,,37.35,138.833333,37.35,niigata,9202
jp,muikaichi,Muikaichi,36,,34.35,131.933333,34.35,shimane,9203
jp,muikamachi,Muikamachi,29,,37.066667,138.883333,37.066667,niigata,9204
jp,muika,Muika,29,29123,37.066667,138.883333,37.066667,niigata,9205
jp,mui,Mui,12,,43.333333,140.4,43.333333,hokkaido,9206
jp,mukada,Mukada,38,,36.616667,140.15,36.616667,tochigi,9207
jp,mukaehama,Mukaehama,18,,30.45,130.2,30.45,kagoshima,9208
jp,mukaeyama,Mukaeyama,43,,34.116667,135.133333,34.116667,wakayama,9209
jp,mukai-awagasaki,Mukai-awagasaki,15,,36.633333,136.633333,36.633333,ishikawa,9210
jp,mukai-doya,Mukai-Doya,12,,42.639722,140.824167,42.639722,hokkaido,9211
jp,mukaigawa,Mukaigawa,11,,34.233333,132.466667,34.233333,hiroshima,9212
jp,mukaihibi,Mukaihibi,31,,34.451667,133.933333,34.451667,okayama,9213
jp,mukai jima,Mukai Jima,30,,33.266667,131.016667,33.266667,oita,9214
jp,mukaimachi,Mukaimachi,44,,38.755,140.5175,38.755,yamagata,9215
jp,mukai,Mukai,11,,34.183333,132.683333,34.183333,hiroshima,9216
jp,mukai,Mukai,23,,34.06,136.212778,34.06,mie,9217
jp,mukainada,Mukainada,11,,34.366667,132.5,34.366667,hiroshima,9218
jp,mukai-noshiro,Mukai-noshiro,2,,40.216667,140.033333,40.216667,akita,9219
jp,mukaishima,Mukaishima,30,,33.266667,131.016667,33.266667,oita,9220
jp,mukaita,Mukaita,11,,34.329444,133.105,34.329444,hiroshima,9221
jp,mukaitanoura,Mukaitanoura,11,,34.329444,133.105,34.329444,hiroshima,9222
jp,mukaitoppu,Mukaitoppu,12,,42.016667,140.1,42.016667,hokkaido,9223
jp,mukaiura,Mukaiura,11,,34.183333,132.683333,34.183333,hiroshima,9224
jp,mukaiyama,Mukaiyama,43,,34.116667,135.133333,34.116667,wakayama,9225
jp,muka,Muka,12,,43.752778,143.5075,43.752778,hokkaido,9226
jp,mukawa,Mukawa,12,,42.571944,141.926389,42.571944,hokkaido,9227
jp,muke-noshiro,Muke-noshiro,2,,40.216667,140.033333,40.216667,akita,9228
jp,mukio,Mukio,18,,30.25,130.616667,30.25,kagoshima,9229
jp,mukiya,Mukiya,18,,27.016667,128.45,27.016667,kagoshima,9230
jp,mukohibi,Mukohibi,31,,34.451667,133.933333,34.451667,okayama,9231
jp,mukojima,Mukojima,30,,33.266667,131.016667,33.266667,oita,9232
jp,mukojima terrajima-cho,Mukojima Terrajima-cho,40,,35.716667,139.816667,35.716667,tokyo,9233
jp,mukomachi,Mukomachi,38,,36.866667,140.116667,36.866667,tochigi,9234
jp,muko,Muko,11,,34.183333,132.683333,34.183333,hiroshima,9235
jp,muko,Muko,22,53222,34.933333,135.7,34.933333,kyoto,9236
jp,muko-noshiro,Muko-noshiro,2,,40.216667,140.033333,40.216667,akita,9237
jp,mukotano,Mukotano,11,,34.329444,133.105,34.329444,hiroshima,9238
jp,mukotanoura,Mukotanoura,11,,34.329444,133.105,34.329444,hiroshima,9239
jp,mukotoppu,Mukotoppu,12,,42.016667,140.1,42.016667,hokkaido,9240
jp,muko-toya,Muko-toya,12,,42.639722,140.824167,42.639722,hokkaido,9241
jp,mukoura,Mukoura,11,,34.183333,132.683333,34.183333,hiroshima,9242
jp,mukoyama,Mukoyama,43,,34.116667,135.133333,34.116667,wakayama,9243
jp,mukumoto,Mukumoto,23,,34.8,136.416667,34.8,mie,9244
jp,mukuna,Mukuna,5,,34.138333,133.02,34.138333,ehime,9245
jp,mukunoura,Mukunoura,11,,34.316667,133.203333,34.316667,hiroshima,9246
jp,munagata,Munagata,5,,34.205,132.95,34.205,ehime,9247
jp,muneage,Muneage,31,,34.55,134.016667,34.55,okayama,9248
jp,muneto,Muneto,45,,34.35,131.3,34.35,yamaguchi,9249
jp,munezumi,Munezumi,45,,34.266667,131.2,34.266667,yamaguchi,9250
jp,muradokoro,Muradokoro,25,,32.233333,131.15,32.233333,miyazaki,9251
jp,muraimachi,Muraimachi,26,,36.166667,137.966667,36.166667,nagano,9252
jp,murai,Murai,26,,36.166667,137.966667,36.166667,nagano,9253
jp,murai,Murai,35,,35.316667,135.9,35.316667,shiga,9254
jp,murakami-hommachi,Murakami-hommachi,29,,38.216667,139.466667,38.216667,niigata,9255
jp,murakamimachi,Murakamimachi,29,,38.233333,139.483333,38.233333,niigata,9256
jp,murakami-motomachi,Murakami-motomachi,29,,38.216667,139.466667,38.216667,niigata,9257
jp,murakamimoto,Murakamimoto,29,,38.216667,139.466667,38.216667,niigata,9258
jp,murakami,Murakami,29,31334,38.233333,139.483333,38.233333,niigata,9259
jp,muraki,Muraki,36,,34.483333,131.716667,34.483333,shimane,9260
jp,murakushi,Murakushi,37,,34.733333,137.6,34.733333,shizuoka,9261
jp,muramatsuhama,Muramatsuhama,29,,38.05,139.333333,38.05,niigata,9262
jp,muramatsu,Muramatsu,8,,37.666667,139.866667,37.666667,fukushima,9263
jp,muramatsu,Muramatsu,14,,36.45,140.6,36.45,ibaraki,9264
jp,muramatsu,Muramatsu,23,,34.55,136.683333,34.55,mie,9265
jp,muramatsu,Muramatsu,24,,38.399775,141.189341,38.399775,miyagi,9266
jp,muramatsu,Muramatsu,29,19712,37.683333,139.183333,37.683333,niigata,9267
jp,muramatsu,Muramatsu,37,,34.983333,138.5,34.983333,shizuoka,9268
jp,mura,Mura,27,,32.65,129.75,32.65,nagasaki,9269
jp,mura,Mura,46,,35.8,138.833333,35.8,yamanashi,9270
jp,muraoka,Muraoka,8,,37.633333,139.616667,37.633333,fukushima,9271
jp,muraoka,Muraoka,13,,35.466667,134.583333,35.466667,hyogo,9272
jp,muraoka,Muraoka,34,,36.116667,139.383333,36.116667,saitama,9273
jp,murasho,Murasho,25,,32.233333,131.15,32.233333,miyazaki,9274
jp,murata,Murata,8,,37.566667,139.85,37.566667,fukushima,9275
jp,murata,Murata,24,,38.118889,140.721111,38.118889,miyagi,9276
jp,murautsuri,Murautsuri,25,,31.916667,131,31.916667,miyazaki,9277
jp,murautsushi,Murautsushi,25,,31.916667,131,31.916667,miyazaki,9278
jp,murayama,Murayama,44,28427,38.469722,140.414407,38.469722,yamagata,9279
jp,murei,Murei,26,,36.75,138.233333,36.75,nagano,9280
